2154;Bella;TRUE
2155;Bellatrix;TRUE
2156;Benáta;TRUE
2157;Benedetta;TRUE
2158;Benedikta;TRUE
2159;Beneditta;TRUE
2160;Benigna;TRUE
2161;Benita;TRUE
2162;Benjamina;TRUE
2163;Bereniké;TRUE
2164;Berfin;TRUE
2165;Berill;TRUE
2166;Berkenye;TRUE
2167;Berna;TRUE
2168;Bernadett;TRUE
2169;Bernadetta;TRUE
2170;Bernarda;TRUE
2171;Bernardina;TRUE
2172;Berta;TRUE
2173;Bertilla;TRUE
2174;Bertina;TRUE
2175;Bertolda;TRUE
2176;Béta;TRUE
2177;Betsabé;TRUE
2178;Betta;TRUE
2179;Betti;TRUE
2180;Bettina;TRUE
2181;Biana;TRUE
2182;Bianka;TRUE
2183;Bibiána;TRUE
2184;Bíbor;TRUE
2185;Bíbora;TRUE
2186;Bíboranna;TRUE
2187;Bíborka;TRUE
2188;Bié;TRUE
2189;Birgit;TRUE
2190;Biri;TRUE
2191;Bítia;TRUE
2192;Blandina;TRUE
2193;Blanka;TRUE
2194;Blazsena;TRUE
2195;Blondina;TRUE
2196;Bóbita;TRUE
2197;Bodza;TRUE
2198;Bogárka;TRUE
2199;Bogáta;TRUE
2200;Bogdána;TRUE
2201;Bogi;TRUE
2202;Boglár;TRUE
2203;Boglárka;TRUE
2204;Bojána;TRUE
2205;Bolda;TRUE
2206;Bolívia;TRUE
2207;Boni;TRUE
2208;Bonita;TRUE
2209;Bonni;TRUE
2210;Bora;TRUE
2211;Bóra;TRUE
2212;Borbála;TRUE
2213;Borbolya;TRUE
2214;Borcsa;TRUE
2215;Bori;TRUE
2216;Boris;TRUE
2217;Boriska;TRUE
2218;Borka;TRUE
2219;Boróka;TRUE
2220;Borostyán;TRUE
2221;Borsika;TRUE
2222;Bozsena;TRUE
2223;Bozsóka;TRUE
2224;Böbe;TRUE
2225;Böske;TRUE
2226;Brenda;TRUE
2227;Brianna;TRUE
2228;Briell;TRUE
2229;Brigi;TRUE
2230;Brigitta;TRUE
2231;Britani;TRUE
2232;Britni;TRUE
2233;Britta;TRUE
2234;Brohe;TRUE
2235;Brunella;TRUE
2236;Brunhilda;TRUE
2237;Brünhild;TRUE
2238;Búzavirág;TRUE
2239;Cecília;TRUE
2240;Cecilla;TRUE
2241;Celerina;TRUE
2242;Celeszta;TRUE
2243;Celesztina;TRUE
2244;Célia;TRUE
2245;Celina;TRUE
2246;Cettina;TRUE
2247;Cezarin;TRUE
2248;Cezarina;TRUE
2249;Cicelle;TRUE
2250;Ciklámen;TRUE
2251;Cila;TRUE
2252;Cili;TRUE
2253;Cilka;TRUE
2254;Cilla;TRUE
2255;Cinderella;TRUE
2256;Cinella;TRUE
2257;Cinka;TRUE
2258;Cinna;TRUE
2259;Cinnia;TRUE
2260;Cintia;TRUE
2261;Cipora;TRUE
2262;Cippóra;TRUE
2263;Cipra;TRUE
2264;Cipriána;TRUE
2265;Ciprienn;TRUE
2266;Cirel;TRUE
2267;Cirilla;TRUE
2268;Citta;TRUE
2269;Csaga;TRUE
2270;Csalka;TRUE
2271;Csende;TRUE
2272;Csendike;TRUE
2273;Csenge;TRUE
2274;Csengele;TRUE
2275;Csente;TRUE
2276;Cseperke;TRUE
2277;Csepke;TRUE
2278;Cseresznye;TRUE
2279;Csermely;TRUE
2280;Cserne;TRUE
2281;Csilla;TRUE
2282;Csillag;TRUE
2283;Csillagvirág;TRUE
2284;Csinszka;TRUE
2285;Csinyere;TRUE
2286;Csobánka;TRUE
2287;Csobilla;TRUE
2288;Csoboka;TRUE
2289;Csönge;TRUE
2290;Csöre;TRUE
2291;Dafna;TRUE
2292;Dafné;TRUE
2293;Dála;TRUE
2294;Dalanda;TRUE
2295;Dália;TRUE
2296;Dalida;TRUE
2297;Dalla;TRUE
2298;Dalma;TRUE
2299;Damajanti;TRUE
2300;Damarisz;TRUE
2301;Damiána;TRUE
2302;Damira;TRUE
2303;Damjána;TRUE
2304;Dana;TRUE
2305;Danica;TRUE
2306;Daniela;TRUE
2307;Daniéla;TRUE
2308;Daniella;TRUE
2309;Danila;TRUE
2310;Danka;TRUE
2311;Danna;TRUE
2312;Danuta;TRUE
2313;Dára;TRUE
2314;Daria;TRUE
2315;Dária;TRUE
2316;Darina;TRUE
2317;Darinka;TRUE
2318;Darla;TRUE
2319;Davina;TRUE
2320;Dea;TRUE
2321;Debóra;TRUE
2322;Delani;TRUE
2323;Delfina;TRUE
2324;Délia;TRUE
2325;Délibáb;TRUE
2326;Delila;TRUE
2327;Delinda;TRUE
2328;Delinke;TRUE
2329;Della;TRUE
2330;Demetria;TRUE
2331;Déna;TRUE
2332;Denerisz;TRUE
2333;Denisza;TRUE
2334;Denissza;TRUE
2335;Deniza;TRUE
2336;Deodáta;TRUE
2337;Derien;TRUE
2338;Detti;TRUE
2339;Dettina;TRUE
2340;Déva;TRUE
